2022-08-26T00:27:36.000Z,smtp auth attempt
2022-10-16T02:37:55.000Z,ssh user account guessing
2023-01-07T14:34:52.000Z,ssh user account guessing
2023-05-28T10:20:50.000Z,ssh user account guessing
2023-09-16T06:25:26.000Z,smtp auth attempt
2023-11-13T02:27:38.000Z,smtp auth attempt
2024-03-02T13:19:26.000Z,smtp auth attempt
2024-06-09T23:26:51.000Z,ssh user account guessing
2024-08-18T03:14:59.000Z,smtp auth attempt
2024-09-07T23:00:00.000Z,ssh user account guessing
2024-11-05T14:00:00.000Z,smtp auth attempt
2024-12-24T02:00:00.000Z,ssh root password guessing
2024-12-24T01:00:00.000Z,ssh user account guessing
2024-12-24T02:00:00.000Z,ssh user account guessing
2025-12-13T06:00:00.000Z,smtp auth attempt
